bedrooms,bathrooms,bathroomsFull,bathroomsThreeQuarter,bathroomsHalf,bathroomsOneQuarter,bathroomsPartial,mainLevelBathrooms,rooms,basement,flooring,heating,hasHeating,cooling,hasCooling,appliances,laundryFeatures,fireplaces,fireplaceFeatures,hasFireplace,furnished,commonWalls,buildingArea,livingArea,aboveGradeFinishedArea,belowGradeFinishedArea,parking,parkingFeatures,garageSpaces,coveredSpaces,hasAttachedGarage,hasGarage,openParkingSpaces,hasOpenParking,carportSpaces,hasCarport,otherParking,accessibilityFeatures,levels,stories,entryLevel,entryLocation,hasPrivatePool,hasSpa,spaFeatures,exteriorFeatures,patioAndPorchFeatures,fencing,view,hasView,hasWaterfrontView,waterfrontFeatures,frontageType,frontageLength,topography,woodedArea,vegetation,canRaiseHorses,lotSize,lotSizeDimensions,otherStructures,additionalParcelsDescription,hasAdditionalParcels,parcelNumber,hasAttachedProperty,hasLandLease,landLeaseAmount,zoning,zoningDescription,homeType,architecturalStyle,constructionMaterials,foundationDetails,roofType,windowFeatures,propertyCondition,isNewConstruction,yearBuiltEffective,builderModel,hasHomeWarranty,electric,hasElectricOnProperty,gas,sewer,waterSources,utilities,greenBuildingVerificationType,greenEnergyEfficient,greenIndoorAirQuality,greenSustainability,greenWaterConservation,numberOfUnitsInCommunity,numberOfUnitsVacant,storiesTotal,hasPetsAllowed,hasRentControl,buildingFeatures,structureType,buildingName,elementarySchool,elementarySchoolDistrict,middleOrJuniorSchool,middleOrJuniorSchoolDistrict,highSchool,highSchoolDistrict,securityFeatures,communityFeatures,isSeniorCommunity,cityRegion,listingId,buildingAreaSource,otherFacts,zipcode,streetAddress,city,state,latitude,longitude,price,homeStatus,photoCount,imageId,description
4,2,0,0,0,0,,,,Finished,['Hardwood'],,,['Central'],True,,,,,,False,,,2052.0,,,,,,,False,,,False,,False,,,,1,,,,,,,,,,,,,,,,,,False,,,,,False,1202722330104,False,False,,,,Single Family,,,,,,,False,,,False,,,,,,,,,,,,,,,True,False,,Other,,,South Washington County #833,,South Washington County #833,,South Washington County #833,,,False,Saint Paul Park,,,[],55071,103 E 13th Ave,Saint Paul Park,MN,44.835025,-93.000376,275000.0,SOLD,0,55071_108,"Recently sold: $275,000. "
4,4,3,0,1,0,,,,Finished,"['Carpet', 'Concrete', 'Laminate', 'Tile']","['Forced air', 'Radiant']",True,['Central'],True,"['Dishwasher', 'Dryer', 'Freezer', 'Garbage disposal', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,2826.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,1,,,False,True,,"['Brick', 'Stone', 'Vinyl']",,,,True,False,,,,,,,False,0.35 acres,,,,False,1202722230084,False,False,,,,Single Family,,,,Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Saint Paul Park,,,[],55071,909 2nd St,Saint Paul Park,MN,44.841735,-92.999829,351375.0,SOLD,0,55071_109,"Recently sold: $351,375. "
4,2,,,,,,,,Finished,"['Carpet', 'Linoleum / Vinyl']",['Forced air'],True,,,,,,,,False,,,864.0,,,,"['Attached Garage', 'Detached Garage']",2,,False,True,,False,,False,,,,,,,,,,['Metal'],,,,,,,,,,,,False,0.38 acres,,,,False,1202722240049,False,False,,,,Apartment,,,['Other'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,,,[],55071,836 2nd St,Saint Paul Park,MN,44.842975,-92.998953,182500.0,SOLD,0,55071_110,"Recently sold: $182,500. "
5,1,0,0,0,0,,,[],Partial Finished,['Hardwood'],['Forced air'],True,,,['Exhaust Fan/Hood'],,,,,False,,,1506.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,1,,,,,,"['Brick', 'Metal', 'Stone', 'Vinyl']",,,,,,,,,,,,False,0.24 acres,,,,False,1202722110033,False,False,,Residential-Single,,Single Family,,,['Concrete Block'],Asphalt,,,False,1956,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,South Washington County,,South Washington County,,South Washington County,,,False,Saint Paul Park,,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Kitchen Window, Washer/Dryer Hookup'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Insulated Garage, Garage Door Opener, Driveway - Concrete, Tandem'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Age Over 8 Years'}, {'name': 'Style', 'value': '(SF) One 1/2 Stories'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'Fence', 'value': 'Chain Link'}]",55071,757 Holley Ave,Saint Paul Park,MN,44.844939,-92.988929,182000.0,SOLD,21,55071_111,"Recently sold: $182,000. Move-in ready home w/many updates!  Newer furnace, AC, windows, gutters, concrete driveway and so much more!  Gleaming oak hardwood floors and lots of space for the money!  Brand new roof!  Super cute house!!!  Come check it out!, Directions HASTINGS AVE TO 7TH ST TO HOLLEY TO HOME"
3,2,2,0,0,0,,,[],Finished,['Tile'],['Forced air'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Freezer', 'Microwave', 'Range / Oven', 'Refrigerator']",,,,True,False,,,1952.0,,,,['Attached Garage'],1,,False,True,,False,,False,,,,1,,,False,False,,['Vinyl'],,,,,False,,,,,,,False,0.23 acres,,,,False,1802721220108,False,False,,Residential-Single,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,833 - South Washington County,,833 - South Washington County,,833 - South Washington County,,,False,Saint Paul Park,,,"[{'name': 'AmenitiesUnit', 'value': 'Washer/Dryer Hookup'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath, Main Floor 1/2 Bath'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Style', 'value': '(SF) One Story'}, {'name': 'Water', 'value': 'City Water/Connected'}]",55071,1467 Selby Ave,Saint Paul Park,MN,44.830811,-92.983266,227000.0,SOLD,22,55071_112,"Recently sold: $227,000. Beautifully updated and well cared for home close to parks and schools! Finished basement, large yard, stainless steel appliances and granite counters are just a few of the reasons to love this home!"
4,2,0,0,0,0,,,,Finished,"['Carpet', 'Linoleum / Vinyl']",['Forced air'],True,['Central'],True,,,,,True,False,,,1951.0,,,,"['Attached Garage', 'Detached Garage']",2,,False,True,,False,,False,,,,1,,,,,,['Metal'],,,,,,,,,,,,False,1.8 acres,,,,False,1302722340007,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,1950,,False,,,,,,,,,,,,,,,True,False,,Other,,,South Washington 833,,South Washington 833,,South Washington 833,,,False,Saint Paul Park,,,[],55071,8880 Grey Cloud Island Dr S,Saint Paul Park,MN,44.82074,-92.997457,240000.0,SOLD,21,55071_113,"Recently sold: $240,000. WOW! Live in the country without the drive! This updated home features a HUGE open vaulted family room and dining room, wood burning fireplace, new flooring, fresh paint, and so much more! Just minutes from parks, the Mississippi River, and restaurants! Main floor bedroom with three beds up. The homesite is nearly 800 feet deep! TONS of room. Don't miss out!"
3,2,0,0,0,0,,,[],None,"['Carpet', 'Laminate', 'Tile']",['Forced air'],True,['Central'],True,"['Refrigerator', 'Washer']",,,,True,False,,,1720.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,0,,,False,False,,"['Brick', 'Stone', 'Vinyl']",,,,,False,,,,,,,False,0.11 acres,,,,False,1102722410041,False,False,,,,Townhouse,,,['Concrete'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Other,,,833 - South Washington County,,833 - South Washington County,,833 - South Washington County,,,False,Saint Paul Park,,,"[{'name': 'central_air_desc', 'value': 'Central A/C'}, {'name': 'architectural_style', 'value': 'Other'}, {'name': 'taxes_annual', 'value': '2117'}]",55071,202 River Woods Dr W,Saint Paul Park,MN,44.839112,-93.004939,169900.0,SOLD,19,55071_114,"Recently sold: $169,900. Move-in ready.  End unit, nice patio.
New carpet, new paint throughout, new tile in bathroom, gas fireplace, new light fixtures, new washer/dryer 2015, huge master with walk in closet, new backsplash and refinished counter tops in kitchen, shelving added in the walk in pantry and in the 2 car-garage, newer flooring on the main level. You'll love this home!"
4,2,1,1,0,0,,,[],Other,['Hardwood'],['Forced air'],True,['Central'],True,"['Dishwasher', 'Microwave', 'Range / Oven', 'Refrigerator']",,,,,False,,,1507.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,,,,,,,['Composition'],,,,,,,,,,,,False,0.29 acres,,,,False,1302722140039,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,1988,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,South Washington County,,South Washington County,,South Washington County,,,False,Saint Paul Park,5503764,,"[{'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage, Insulated Garage, Garage Door Opener, Driveway - Asphalt'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'Exterior', 'value': 'Fiber Board'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2019.00'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}]",55071,1116 16th Ave,Saint Paul Park,MN,44.827818,-92.985998,285000.0,FOR_SALE,19,55071_115,"For sale: $285,000. Located on a large corner lot, this wonderful 4 Bedroom, 2 Bath home is conveniently close to everything; schools, parks, entertainment, and all shopping needs. Freshly painted main level with 2 bedrooms and a bathroom and a large living room that opens to the kitchen with tons of counter space.  2 other bedrooms on the lower level with a bathroom, laundry room, second living room and office/flex space. Spacious backyard with wood privacy fence, storage shed with electricity, hot tub and lush landscaping and beautiful trees! No showings due to COVID -19."
3,2,0,0,0,0,,,[],Finished,['Hardwood'],['Forced air'],True,,,['Exhaust Fan/Hood'],,,,,False,,,1962.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,1,,,,,,['Stucco'],,,,,,,,,,,,False,0.32 acres,,,,False,1202722420069,False,False,,Residential-Single,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Ranch,,,South Washington County,,South Washington County,,South Washington County,,,False,Saint Paul Park,,,"[{'name': 'AmenitiesUnit', 'value': 'Kitchen Window, Washer/Dryer Hookup'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Insulated Garage, Heated Garage'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Style', 'value': '(SF) One Story'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}]",55071,1024 Summit Ave,Saint Paul Park,MN,44.839319,-92.990589,216000.0,SOLD,12,55071_116,"Recently sold: $216,000. This is a wonderful house to call home.  It's being sold by the original owner that has meticulously cared for it for 50 years.  A few recent upgrades include: a new furnace, hot water heater, new electrical panel, and heater in the garage for all of you enthusiasts.  The home sits on a double lot and includes a finished basement with kitchen and new egress window. Come check it out!, Directions Highway 10 to Summit Avenue.  Home is on the left."
3,2,1,1,0,0,,,,,,,,,,,,,,,False,,,2165.0,,,,,,,False,,,False,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,False,,False,False,,,,Single Family,,,,,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Paul Park,,,[],55071,1335 4th Street,Saint Paul Park,MN,44.833642,-92.996627,269000.0,SOLD,0,55071_117,"Recently sold: $269,000. "
4,2,2,0,0,0,,,,,,,,,,,,,,,False,,,2071.0,,,,,,,False,,,False,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,False,,False,False,,,,Single Family,,,,,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Paul Park,,,[],55071,932 2nd Street,Saint Paul Park,MN,44.84097,-92.999032,278900.0,SOLD,0,55071_118,"Recently sold: $278,900. "
3,2,2,0,0,0,,,[],Finished,"['Carpet', 'Laminate']",['Forced air'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Freezer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,False,False,,,1920.0,,,,"['Detached Garage', 'Off street']",4,,False,True,,False,,False,,,,2,,,False,False,,['Composition'],,,,,False,,,,,,,False,0.26 acres,,,,False,1202722340041,False,False,,Residential-Single,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Split level,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath, Full Basement'}, {'name': 'Exterior', 'value': 'Fiber Board'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'Fence', 'value': 'Chain Link'}]",55071,1258 5th St,Saint Paul Park,MN,44.835162,-92.994383,226000.0,SOLD,0,55071_119,"Recently sold: $226,000. "
3,3,1,0,2,0,,,,None,"['Carpet', 'Laminate', 'Linoleum / Vinyl']",['Other'],True,,,"['Dishwasher', 'Dryer', 'Freezer', 'Garbage disposal', 'Microwave', 'Range / Oven', 'Refrigerator', 'Trash compactor', 'Washer']",,,,True,False,,,1550.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,2,,,False,False,,['Metal'],,,,,False,,,,,,,False,0 acres,,,,False,1202722230058,False,False,,,,Townhouse,,,['Concrete Block'],Asphalt,,,False,2004,,False,,,,,,,,,,,,,,,True,False,,Other,,,833 - South Washington County,,833 - South Washington County,,833 - South Washington County,,,False,Saint Paul Park,,,[],55071,916 Main St,Saint Paul Park,MN,44.841702,-93.001931,169900.0,SOLD,0,55071_120,"Recently sold: $169,900. Better than renting! This super clean, spacious 3 bedroom, 3 bath home with a convenient upstairs laundry is close to a small quaint Marina on the Mississippi River. Just a block or so away is a playground. Low monthly fee, end unit."
4,2,,,,,,,,Finished,,,,,,,,,,,False,,,1120.0,,,,,,,False,,,False,,False,,,,,,,,,,,,,,,,,,,,,,False,0.26 acres,,,,False,1202722240083,False,False,,,,Single Family,,,,,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Paul Park,,,[],55071,944 2nd St,Saint Paul Park,MN,44.840604,-92.998929,280000.0,SOLD,0,55071_121,"Recently sold: $280,000. 944 2nd St, Saint Paul Park, MN is a single family home that contains 1,120 sq ft and was built in 2016. It contains 4 bedrooms and 2 bathrooms. This home last sold for $280,000 in April 2017. 
 
The Zestimate for this house is $328,207, which has increased by $8,815 in the last 30 days. The Rent Zestimate for this home is $1,690/mo, which has decreased by $48/mo in the last 30 days. "
4,2,1,1,0,0,,,,Finished,"['Hardwood', 'Linoleum / Vinyl']",['Forced air'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Garbage disposal', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,False,False,,,1441.0,,,,"['Attached Garage', 'Detached Garage']",2,,False,True,,False,,False,,,,1,,,False,False,,['Metal'],,,['City'],True,False,,,,,,,False,26 acres,,,,False,0702721320023,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,1950,,False,,,,,,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,,,[],55071,1014 Dayton Ave,Saint Paul Park,MN,44.83975,-92.980852,195000.0,SOLD,21,55071_122,"Recently sold: $195,000. Great value on this gorgeous quaint home. There are so many great aspects of this home. Open floor plan w/hardwood floors. Upper level master suite/sanctuary w/3/4 bath and sitting area. Kitchen has brand new appliances and large kitchen window which allows for an abundance of natural sunlight. Den/office off of kitchen can easily be converted to a 4th bedroom by adding a door. Newer windows throughout house. Beautiful out door living space w/patio. Furnace is new as well. 1 year home warranty with accepted offer."
4,2,,,,,,,,Finished,,,,,,,,,,,False,,,1120.0,,,,,,,False,,,False,,False,,,,,,,,,,,,,,,,,,,,,,False,0.26 acres,,,,False,1202722240085,False,False,,,,Single Family,,,,,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Paul Park,,,[],55071,932 2nd St,Saint Paul Park,MN,44.841015,-92.998934,278900.0,SOLD,0,55071_123,"Recently sold: $278,900. 932 2nd St, Saint Paul Park, MN is a single family home that contains 1,120 sq ft and was built in 2016. It contains 4 bedrooms and 2 bathrooms. This home last sold for $278,900 in April 2017. 
 
The Zestimate for this house is $326,991, which has increased by $8,786 in the last 30 days. The Rent Zestimate for this home is $1,690/mo, which has decreased by $47/mo in the last 30 days. "
